"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training","cond","Int.Block","five_s_to","exclude_subj"
101,0,"0",50,1.26605598194804,0.3325478653959,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.70536469771434,0.418144550853875,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,3.04951406340813,0.516236274309922,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,2.66689940908784,0.416394907438662,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.68031062509911,0.682728610564023,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,3.72518191491812,0.682558657278772,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,2.69671881485498,0.536136807866395,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,3.69425826560101,0.464937550469302,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",10,2.79797474850388,0.48348932509264,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"0",20,2.91260537179187,0.851693570905831,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,2.96584844574286,0.79986204502359,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.35082523942133,0.566469394069631,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,3.23828235489409,0.694959511572961,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",50,1.88474540967681,0.484237059174106,0.128,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,2.9318037537639,0.451084093670361,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,1.83755907235062,0.501645045167301,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",40,2.92337219920428,0.449481159485877,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,2.73967684726138,0.298741651385091,0.128,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.90251684816647,0.716300572799984,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,3.46562430664059,0.548861871448345,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,4.12660734904557,0.635026979706716,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.70406786056561,0.3189045107048,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,2.27843570528319,0.468136475808918,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.47364078878844,0.449627868716605,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.40779460707726,1.0019503875263,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.56604285056656,0.483507739213295,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.20203128891299,0.484435992060695,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,3.10815579554252,0.570893613167573,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,2.00207717328146,0.433551435017958,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,2.26231670779642,0.501357060381677,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.8387481416082,0.55291026134463,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,2.98504531836091,0.351227633256931,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.42929867856018,0.549414295094088,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.84413110250793,0.451302950032521,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.70942335121939,0.465207724874839,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.47211754850717,0.484467084757984,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",50,1.88572467869613,0.465212252937723,0.128,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.83343702596799,0.500792863773182,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,3.10328390198294,1.13400197725417,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.35320488728862,0.884654244681355,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.11202366667427,0.500238628902938,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",40,2.51616593840346,0.584416219520848,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,2.0384882308105,0.498531549276318,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",50,3.08412144264113,0.483787271616049,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.94249632094894,0.56502313085366,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.57655610647006,0.416246688854415,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.84510040978948,0.465781279479153,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.79618948432896,0.349958266355563,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,3.04559185552457,1.11520629098825,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",40,2.73048578565661,0.948447402779013,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,2.45525232629199,0.93263540794095,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.91978838853817,0.418850626759697,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",10,2.97667655293643,0.547670085354242,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.47358132023225,0.56898820439633,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.41942267200956,0.884947965012863,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.17242590957461,0.449493536190595,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.22081671157014,0.433372727478389,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,3.24080690076808,0.631812960824929,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,2.791337816115,0.382703404348809,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.96795520236669,0.501415623325389,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,2.56944101066329,0.799461160542443,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.00860060223239,0.784056993215345,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.11769581984356,0.430939950341824,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",50,3.18382243956951,0.555480087844655,0.128,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.66029024881683,0.334756956236437,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,3.241669949512,0.485212705743965,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.26359452708159,0.464394786690362,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",50,1.82633400499541,0.36808017689595,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.27527873999113,0.415960515293293,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.44589040578995,0.497922373911832,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.25912864980707,0.34912480095448,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,1.93263993600337,0.432095210064203,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.75851871976582,0.430907650162,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,1.8821242651334,0.682517300973181,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.9430623287824,0.419774955284782,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,2.10202298746491,0.433253186624497,0.256,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,3.28846204351448,0.416237330857664,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"0",40,2.32336193559598,0.431799980378244,0.128,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.6299144950835,0.417614465650637,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.27314240002399,0.351345362886786,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,2.67728346426971,0.432742421154864,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.13091534786858,0.352870414393488,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,1.8593704483537,0.401683533700183,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.20240138256876,0.533798516304698,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.17746775642084,0.534888873795047,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.59629272415815,0.39738157229498,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,1.76305644230172,0.318002218750771,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.43743409782089,0.498516757605132,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.23262408778351,0.366448866853025,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.10621718097897,0.367944033145439,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.40346276045823,0.768343408273067,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.56782660538657,0.436004135630094,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.67527541941218,0.581724437199533,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,2.7916843638448,0.449832839019131,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",50,1.48958892737795,0.433821609424893,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,1.54419525006227,0.281603236055002,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.09073935716599,0.486245405903086,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,1.86500154708885,0.500217799813952,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.44172549374728,0.585952440247405,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.966082999388687,0.317880262929015,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.83563706068462,0.383081346646417,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",20,2.53250892405678,0.233987034646794,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.6581762472922,0.469823933829553,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.09940425788797,0.402462360478938,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.55291992121236,0.683394235775806,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.07944304829091,0.550612118605059,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,2.04905129540293,0.469824839441571,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",50,1.74055438580597,0.868097534469329,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.81357875433005,0.40068132249685,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,2.27135804146202,0.432708309749607,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",10,2.76355271796975,1.05264144535828,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.65282860528072,0.369603417177685,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.47870467220619,0.469462594429497,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",30,2.45227014421951,0.581762171054725,0.128,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",10,1.51285501898034,0.266565539934207,0.064,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.12367557940353,0.415754941248335,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",40,2.99726625763206,0.2492595862858,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.25291101602139,0.717439531497192,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",30,2.06503173417225,0.333624638698064,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,2.13858196170814,0.433099836234469,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.72853147380892,0.466314383391291,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,2.25872293539206,0.434213135909755,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",30,2.66769121631375,0.647651520296931,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,3.00446980159543,0.398633128816262,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.58021629045997,0.433896171523258,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.11226606896147,0.434410861312412,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.4536252424391,0.466516636857763,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",30,1.75507558091357,0.51836929369811,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,1.93872504848801,0.551819903854281,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.968652825888246,0.385163953602314,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.62155418204423,0.402610277192667,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.04216592330951,0.517143396197818,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.4156846053414,0.949756314761937,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",10,2.10903997524641,0.398986619574949,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.09846845826972,0.501649271358736,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.18172443719953,0.414501573502086,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,1.84319137856923,0.466027002347633,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,2.43358735764958,0.298234508365393,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",40,2.84069400107209,0.767525036414154,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.98529375806544,0.449383957074024,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.25386885221209,0.451020700793713,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.06362652539182,0.333171530559659,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.2725914857313,0.333118401290849,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,2.19228478495497,0.399258001463488,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",40,2.52338034971803,0.431873938734643,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",30,1.43000596194994,0.367859207438305,0.128,0,0,"Expt","Post",TRUE,FALSE
101,0,"1",10,2.41863237413857,0.464398409139365,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"0",30,2.53876851789095,0.418570490615442,0.064,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.66441259707045,0.43175560536515,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.36127027251385,0.398267865094356,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,2.79446882051509,0.551514108688571,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,1.78045476842765,0.399421011719853,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.71323748934083,0.281683533700183,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.20619318224676,0.434628812062554,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.891392001932487,0.431814168308862,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,3.36494887062628,0.418667994897813,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,1.63887190865353,0.582272634653375,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.39146037567873,0.333691955897026,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,2.05284098198544,0.43322239579726,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.73247934071347,0.417223241035827,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.44763914359361,0.602805285758339,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,2.59790682756435,0.551970537405461,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.00612707253173,0.348196246235631,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,2.08805331039056,0.282419494818896,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.26146120582242,0.36930426317174,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.906188503248617,0.46495928516984,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.17941633272264,0.418339861290529,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",20,3.77777777777705,0.302923770064488,0.064,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.832789513006806,0.367653633393347,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.32905793656223,0.38544891967997,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.84408702936489,0.385661738625728,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.818167493038811,0.503211754851043,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,0.813324579078704,0.348336314308457,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.50886489015631,0.348942470963113,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,1.60811821262259,0.300234100840054,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.40866490072198,0.365429147139192,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.31056864920352,0.649696393397637,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.24149033635855,0.433955941949971,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.59269925362431,0.332140339755453,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,1.51963443440758,0.365301757642068,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,0.806089942418039,0.41490275985375,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,2.51094055408426,0.403034103857353,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,3.13494804048073,0.336321250953712,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.72415827088431,0.299197174489498,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.86863456270378,0.319340412204154,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.58088583999313,0.465646343212575,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.30303848098591,0.431219482744113,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.26712520848028,0.500138709653169,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.0473116137255,0.418105005772784,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.69518772593047,0.348224622095935,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",30,2.47772117699403,0.452790267683566,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.951658704822883,0.368361218652688,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.0636020738529,0.385030224817805,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",50,1.36446134921163,0.281926841600798,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.95118114514742,0.898073309334926,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,0.94443372802902,0.351356833978556,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.71516946274508,0.730816937972791,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.38775491106138,0.418773951564915,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.884011561652645,0.333063158927485,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.05296505090408,0.333288052706979,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.77939882421307,0.382900827880949,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.96874368901178,0.501746473770589,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.01898284618929,0.334486178088933,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,0.822863094025292,0.46530100296624,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,0.801482487718575,0.615878406423144,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,2.86467975276802,0.369501686702482,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",50,2.98403465477284,0.41776962726377,0.064,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,3.42515791618545,0.432623182171024,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",30,3.36140430316888,0.869068652977236,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.36568181303609,0.482966484789737,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.82083240885474,0.385458277675323,0.128,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.25145750790462,0.332827699669637,0.064,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.1545122899171,0.551967518697493,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.07520327227935,0.549973058027215,0.256,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,2.40284573645238,0.469482216034085,0.064,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.63699004580826,0.41683684635628,0.064,1,0,"Expt","Post",TRUE,FALSE
101,1,"0",10,3.19886677684914,0.301735908291303,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.04745168179832,0.40250794297643,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,2.88936765604839,0.865114144913852,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",50,1.12558430875372,0.701062132566236,0.256,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",20,1.75853471892048,0.530868256016634,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.19197627295181,0.386159523647279,0.128,1,0,"Expt","Post",TRUE,FALSE
101,0,"0",20,2.77289501686674,0.484110575290397,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",10,2.81606737757288,0.386388341748156,0.032,0,0,"Expt","Post",TRUE,FALSE
101,1,"1",50,1.77408951979876,0.335598874021322,0.032,1,0,"Expt","Post",TRUE,FALSE
101,1,"1",20,2.62364705260843,0.485378130966797,0.032,1,0,"Expt","Post",TRUE,FALSE
101,0,"1",50,3.38116567426641,0.551345966627821,0.032,0,0,"Expt","Post",TRUE,FALSE
101,0,"0",10,3.6500187914595,0.582403042858467,0.064,1,0,"Expt","Post",TRUE,FALSE
111,0,"TIMEOUT",50,5.00989653376801,0,0.064,0,1,"Control","Practice",TRUE,FALSE
111,1,"1",50,2.03829533534078,45.6660985457372,0.064,1,1,"Control","Practice",TRUE,FALSE
111,0,"1",40,1.64849192872827,1.58245104032246,0.064,0,1,"Control","Practice",TRUE,FALSE
111,0,"0",30,1.96958590866905,0.968360916781763,0.032,1,1,"Control","Practice",TRUE,FALSE
111,1,"1",40,3.43112741213676,1.41874044390116,0.256,1,1,"Control","Practice",TRUE,FALSE
111,1,"0",40,2.83547555978165,1.19929120725702,0.256,0,1,"Control","Practice",TRUE,FALSE
111,0,"1",40,2.88604798237077,4.66644750843348,0.128,0,1,"Control","Practice",TRUE,FALSE
111,1,"0",20,2.19613333635195,0.982541601575678,0.128,0,1,"Control","Practice",TRUE,FALSE
111,1,"1",40,2.62499098160857,1.11570166104432,0.256,1,1,"Control","Practice",TRUE,FALSE
111,0,"1",40,2.63536205634422,1.36488577961928,0.032,0,1,"Control","Practice",TRUE,FALSE
111,1,"0",40,1.5791358947074,1.00016663270618,0.032,0,1,"Control","Practice",TRUE,FALSE
111,1,"1",30,1.27992755099735,1.03645965873502,0.128,1,1,"Control","Practice",TRUE,FALSE
111,0,"0",20,1.75424905854027,1.31697736723343,0.128,1,0,"Control","Pre",TRUE,FALSE
111,0,"0",20,1.69801897258265,1.18250809391204,0.032,1,0,"Control","Pre",TRUE,FALSE
111,1,"1",30,1.67703442082298,1.18533722746727,0.256,1,0,"Control","Pre",TRUE,FALSE
111,1,"0",30,2.39778698483849,1.28424551155785,0.032,0,0,"Control","Pre",TRUE,FALSE
111,0,"1",10,2.36320918894856,1.40238659089711,0.128,0,0,"Control","Pre",TRUE,FALSE
111,0,"0",20,3.21623280279542,1.4336598066517,0.032,1,0,"Control","Pre",TRUE,FALSE
111,0,"1",10,1.66337989691109,1.48169560853386,0.032,0,0,"Control","Pre",TRUE,FALSE
111,0,"0",40,0.972263804931135,1.46889568098291,0.128,1,0,"Control","Pre",TRUE,FALSE
111,1,"0",10,3.62081067415304,0.932214298112551,0.128,0,0,"Control","Pre",TRUE,FALSE
111,0,"0",10,3.74100145652686,1.40004860120598,0.064,1,0,"Control","Pre",TRUE,FALSE
111,1,"1",30,2.802464473575,1.01418491098587,0.256,1,0,"Control","Pre",TRUE,FALSE
111,1,"0",30,4.14410106635885,0.832692008724087,0.064,0,0,"Control","Pre",TRUE,FALSE
111,1,"0",30,4.01645226289937,0.985048940810724,0.128,0,0,"Control","Pre",TRUE,FALSE
111,1,"1",10,3.34891258575022,0.932230901009054,0.064,1,0,"Control","Pre",TRUE,FALSE
111,1,"1",30,3.90026760850358,0.899200495068217,0.128,1,0,"Control","Pre",TRUE,FALSE
111,0,"0",30,5.01105873651954,0.984269208419137,0.032,1,0,"Control","Pre",TRUE,FALSE
111,1,"1",40,4.44152807021514,1.10160640569928,0.032,1,0,"Control","Pre",TRUE,FALSE
111,0,"0",30,4.4742617371158,1.18157319990639,0.256,1,0,"Control","Pre",TRUE,FALSE
111,0,"1",30,4.62306504562031,0.769897439380526,0.064,0,0,"Control","Pre",TRUE,FALSE
111,0,"1",30,3.73893515059585,1.03239828839235,0.032,0,0,"Control","Pre",TRUE,FALSE
111,1,"0",20,3.26641701947828,0.934915740300436,0.032,0,0,"Control","Pre",TRUE,FALSE
111,1,"1",10,2.33301999139681,0.966651422188967,0.128,1,0,"Control","Pre",TRUE,FALSE
111,1,"TIMEOUT",50,5.01225082448462,0,0.032,0,0,"Control","Pre",TRUE,FALSE
111,0,"1",30,1.97803648109152,0.800106560408138,0.032,0,0,"Control","Pre",TRUE,FALSE
111,0,"1",40,2.02480110484723,1.18225452240265,0.064,0,0,"Control","Pre",TRUE,FALSE
111,1,"1",10,1.55432724308909,0.567119623868843,0.256,1,0,"Control","Pre",TRUE,FALSE
111,0,"1",10,1.97009908910468,0.768859003675287,0.128,0,0,"Control","Pre",TRUE,FALSE
111,1,"1",30,1.94042820379313,0.901509505158174,0.256,1,0,"Control","Pre",TRUE,FALSE
111,0,"0",10,4.10531488902471,0.883629393164301,0.128,1,0,"Control","Pre",TRUE,FALSE
111,1,"0",10,4.26801633121271,1.13241262725729,0.064,0,0,"Control","Pre",TRUE,FALSE
111,1,"1",30,2.87815949346055,1.16802372704842,0.256,1,0,"Control","Pre",TRUE,FALSE
111,1,"1",20,2.83414249813219,0.898089308489463,0.256,1,0,"Control","Pre",TRUE,FALSE
111,1,"0",10,3.51060849615489,0.501669798576855,0.064,0,0,"Control","Pre",TRUE,FALSE
